WinRate,ImbVolume,ImbRatio,AdvDetection,PATIMachineLearningInputsV2-P1-BollingerDiff,PATIMachineLearningInputsV2-P1-MovingAvgDiff,PATIMachineLearningInputsV2-P1-VolumeSpeedPerSecond,PATIMachineLearningInputsV2-P1-StdDevBB,PATIMachineLearningInputsV2-P1-TimeOfDay,ReverseStrength-P2-ReverseStrengthLine,ReverseStrength-P3-ReverseStrengthLine
0.86,75,2.29,58,5.6,0.39,6.02,1.24,205437.02,5636.5,5640.4
0.86,41,2.41,29,5.3,4.07,3.7,3.07,40738.7,5600.3,5607.5
0.86,25,2.47,17,5.7,3.45,116.02,0.69,141020.02,5661.03,5664.57
0.86,86,2.48,58,10.2,4.2,2.01,3.05,53511.01,5598.09,5608.08
0.86,26,2.62,16,5.8,3.6,4.06,2.2,63003.06,5612.08,5617
0.86,31,2.63,19,6.73,4,78.01,1.46,194221.01,5470.97,5476.92
0.86,54,2.64,33,2.7,1.01,2.3,1.01,223251.3,5684.05,5686.06
0.86,27,2.69,16,6.19,0.02,9.01,1.22,204012.01,5635.52,5639.85
0.86,71,2.73,41,5.08,1.6,2.6,2.03,92202.6,5589.09,5595.02
0.86,45,2.8,25,6.67,2.89,4.05,1.19,81658.05,5633.9,5639.26
0.86,112,2.84,61,4.08,1.17,6.06,2.89,151012.06,5587.4,5591
0.86,41,2.86,22,3.3,1.36,49.04,1.25,140152.04,5637.98,5642.27
0.86,29,2.93,15,4,1.78,22.02,0.83,171920.02,5518.63,5524.57
0.86,125,2.98,63,8.5,2.05,3.2,3.01,4413.2,5713.01,5719.01
0.86,30,3,15,5.55,0.45,4.03,1.8,114014.03,5638.5,5645.4
0.86,39,3.05,19,3.55,1.75,39.04,1.6,135751.04,5513,5517.5
0.86,36,3.12,17,4.57,0.5,38.02,0.9,180004.02,5697.7,5702.14
0.86,106,3.12,50,2.58,2.4,35.05,0.98,175730.05,5667.9,5670.4
0.86,62,3.21,28,5.74,3.39,36.03,1.05,150842.03,5681.59,5685.77
0.86,37,3.31,16,8.23,1.18,365.02,2.02,195909.02,5474.96,5481.14
0.86,66,3.44,27,3.03,4.8,53.07,2.02,134245.07,5597.02,5601.04
0.86,78,3.44,32,4.09,1.07,4.3,1.04,72752.3,5632.05,5636.02
0.86,283,3.48,114,3.2,0.1,4.1,1.9,205500.1,5666.4,5670.7
0.86,30,3.5,12,3.33,2.03,141.02,1.76,135052.02,5535.49,5540.43
0.86,63,3.52,25,6.01,1.01,3.5,1.7,84441.5,5614.03,5620.01
0.86,28,3.55,11,7.28,4,51.03,3.79,130210.03,5682.79,5690.5
0.86,83,3.59,32,3.76,3.33,40.02,0.63,150248.02,5680.04,5683.96
0.86,72,3.67,27,4.02,0.8,1.4,3.04,45749.4,5589.04,5594.04
0.86,43,3.69,16,9,1.01,4.04,1.89,84410.04,5638.35,5643.7
0.86,26,3.89,9,12.07,1.09,4.6,6.01,84623.6,5647.04,5654.07
0.86,29,3.9,10,5.45,1.93,177.01,1.14,144932.01,5467.47,5472.77
0.86,35,3.92,12,9.02,3.01,2.09,2.04,54826.09,5707.4,5714.3
0.86,38,3.92,13,5.47,1.27,4.02,1.13,204047.02,5500,5504.66
0.86,62,3.95,21,5.15,1.4,65.03,1.24,150454.03,5647.86,5651.66
0.86,39,4,13,5.1,1.58,30.01,1.45,155852.01,5558.02,5564.42
0.86,121,4.1,39,10,3.9,2.08,2.19,54820.08,5597.69,5607.7
0.86,32,4.2,10,6,6.8,1.08,17,31636.08,5578,5585.9
0.86,56,4.29,17,5.07,2.5,2.02,2.1,25530.02,5711.5,5717.2
0.86,51,4.4,15,4.36,3.4,116.03,1.59,133243.03,5696.6,5700.04
0.86,38,4.45,11,8.1,0.2,14.1,5.3,83519.1,5645.08,5653.2
0.86,34,4.78,9,11,2.1,3.02,4.05,50019.02,5557.05,5568.3
0.86,114,4.8,30,5.02,0.58,49.04,1.4,133433.04,5634.8,5638.08
0.86,35,4.89,9,5.7,3.8,3.02,2.86,925.02,5641.29,5648.8
0.86,29,5.14,7,14.66,4.1,10.05,4,123508.05,5518.26,5528.26
0.86,71,5.18,17,7.8,1,1.06,1.4,220500.06,5498.99,5506.3
0.86,72,5.24,17,8,1.02,1.08,1.6,220500.08,5499.01,5506.5
0.86,52,5.33,12,6.3,1.55,24.02,1.86,181945.02,5605.26,5611.23
0.86,48,5.36,11,3.1,1.04,3.3,1.05,74053.3,5632.03,5636.03
0.86,49,5.45,11,15.01,11.6,2.1,5,24722.1,5477.9,5488.9
0.86,32,5.57,7,7.01,3.8,5.09,2.01,83910.09,5564.9,5574.07
0.86,38,5.75,8,8.3,3.9,2.02,1.87,11526.02,5482.01,5489.55
0.86,57,5.75,12,3.45,0.7,96.01,1.47,141602.01,5508.16,5511.98
0.86,46,6.11,9,8.95,4.45,6.02,2.6,101041.02,5570.69,5577.5
0.86,46,6.11,9,7.46,2.17,98.04,2.7,164536.04,5372.55,5381.37
0.86,41,6.12,8,9.04,3.7,63.05,1.76,174625.05,5498.08,5505.07
0.86,36,6.14,7,4.95,0.49,78.01,1.78,190059.01,5354.12,5362.94
0.86,73,6.21,14,7.08,1.01,4.07,1.06,81043.07,5612.05,5618
0.86,47,6.22,9,3.03,0.79,3.05,0.98,74053.05,5631.87,5635.6
0.86,154,6.31,29,2.88,3.55,33.03,1.38,151135.03,5683.27,5686.9
0.86,239,6.69,42,3.88,2.14,20.03,1.37,173647.03,5611.3,5615.07
0.86,40,6.71,7,14.19,4,42.02,2.9,132624.02,5403.2,5412.07
0.86,164,7.31,26,5.3,2.8,152.03,1.4,140026.03,5513.67,5520.1
0.86,47,7.71,7,13.4,1.9,5.07,3.04,4554.07,5603.6,5612.28
0.86,100,8.14,14,11.6,3.06,6.2,4.01,94629.2,5418.07,5429.07
0.87,27,1.29,93,4.4,1.3,2.06,2.04,220734.06,5631.4,5634.3
0.87,69,1.32,215,5.2,3.09,4,2.05,63003,5612.02,5616.4
0.87,38,1.44,86,6.7,5.3,3.08,1.7,82728.08,5680.01,5685.09
0.87,50,1.44,114,5.03,5.06,2.6,3.06,20050.6,5646.01,5653.06
0.87,78,1.45,174,2.98,0.24,7.03,0.96,202739.03,5630.1,5632.98
0.87,40,1.46,87,8.85,1.01,5.02,1.84,83913.02,5637.93,5643.63
0.87,53,1.5,105,4.5,1.3,2.05,1.03,82940.05,5632.7,5636.8
0.87,45,1.51,89,2.67,3.74,36.02,1.44,150655.02,5708.4,5711.47
0.87,81,1.57,142,1.8,3.7,29.02,1.4,150500.02,5707.27,5710.97
0.87,59,1.71,83,3.86,1.55,15.02,1.2,174525.02,5623.02,5626.18
0.87,70,1.8,88,6.25,5.6,51.01,1.33,174403.01,5696.62,5700.95
0.87,66,1.84,79,6.5,1.8,3.09,1.6,62203.09,5590.07,5595.02
0.87,80,1.84,95,5,2.8,3.08,1.49,63002.08,5611.19,5616.02
0.87,30,1.88,34,2.4,0.5,4.09,2.03,104226.09,5591.03,5595.5
0.87,37,1.88,42,3.5,1,15.01,1,182703.01,5623.25,5626.39
0.87,65,1.9,72,6.93,5.16,3.02,1.63,83440.02,5679.83,5685.45
0.87,80,2.03,78,4.29,1.18,2.02,1,82940.02,5632.58,5636.5
0.87,71,2.04,68,10.03,5.5,6.08,2,120209.08,5479.02,5487.02
0.87,85,2.04,82,10.7,4.7,2.06,3.1,53511.06,5598.5,5608.4
0.87,26,2.08,24,2.19,0.2,4.06,2,104226.06,5591,5595.2
0.87,57,2.33,43,3.32,3.54,9.01,0.94,132700.01,5624.23,5628
0.87,27,2.5,18,4.15,1.88,47.01,0.94,171423.01,5518.38,5524.48
0.87,32,2.6,20,4.89,2.28,172.02,1.56,143833.02,5462.54,5469.15
0.87,47,2.62,29,3.25,1.13,61.02,1.84,143502.02,5693.46,5699.45
0.87,92,2.88,49,4.23,0.83,126.01,0.7,134935.01,5641.74,5644.69
0.87,174,2.96,89,2.9,0.26,4.04,1,203055.04,5683.6,5685.85
0.87,59,2.97,30,4.5,2.15,40.03,1.5,162059.03,5505.48,5511.86
0.87,176,2.98,89,3.02,0.29,4.07,1.03,203055.07,5683.9,5685.88
0.87,177,2.99,89,3.04,0.4,4.09,1.05,203055.09,5684.01,5685.9
0.87,44,3,22,6.56,4.73,6.02,1.63,80944.02,5677.89,5684.03
0.87,53,3.12,25,6.79,4.08,143.04,1.8,134749.04,5599.09,5604.49
0.87,50,3.17,23,4.1,3.09,1.7,2.3,52210.7,5599.3,5606.2
0.87,44,3.59,17,9.8,2.6,1.05,1.49,232913.05,5625.9,5632.19
0.87,52,3.6,20,5.7,5.69,10.03,3.7,105725.03,5520.8,5527.4
0.88,28,1.26,108,3.02,1.07,3.09,1.9,102027.09,5616.08,5620.6
0.88,28,1.26,109,5.6,6.01,3.06,1.49,91925.06,5681.97,5687.28
0.88,26,1.27,96,2.46,3,3.03,1.3,85937.03,5634.48,5639.76
0.88,44,1.27,166,2.56,2.29,35.03,0.96,175730.03,5667.7,5670.38
0.88,51,1.28,181,5.47,6,3.06,1.48,92556.06,5682.6,5687.8
0.88,80,1.28,283,3.4,2.14,34.02,0.69,141221.02,5646.94,5650.02
0.88,57,1.3,193,5.1,3.08,3.9,2.04,63002.9,5612.01,5616.3
0.88,25,1.32,78,5.1,1.8,2.8,2.05,92202.8,5589.2,5595.04
0.88,26,1.32,81,2.63,3.29,21.02,0.66,155524.02,5607.3,5611.3
0.88,29,1.32,91,7.02,5.06,6.1,1.9,82106.1,5679.1,5685.04
0.88,38,1.34,111,3.1,2.4,5.05,1.6,121557.05,5619.7,5623.5
0.88,25,1.35,71,7,5.04,6.08,1.7,82106.08,5679.08,5685.02
0.88,42,1.35,119,3.08,1.01,3.1,1.04,75705.1,5632.08,5635.6
0.88,45,1.38,118,3.77,0.37,1.06,2.7,45749.06,5588.7,5593.7
0.88,66,1.38,176,5.01,2.02,3.07,0.88,93106.07,5634.06,5638.2
0.88,31,1.4,77,2.15,1.37,12.03,1.08,191009.03,5616.78,5619.59
0.88,25,1.42,59,3.5,1.02,3.09,1.5,94250.09,5615.8,5619.7
0.88,25,1.42,59,7.01,1.68,6.05,1.6,205400.05,5594.39,5600
0.88,43,1.43,101,4.8,1.5,5.09,1.07,81444.09,5633.03,5636.07
0.88,53,1.43,123,2.66,3.73,36.01,1.43,150655.01,5708.3,5711.46
0.88,37,1.44,85,2.53,3.24,17.01,0.79,160016.01,5607.75,5611.26
0.88,42,1.44,96,3.06,0.05,4.05,1.4,205500.05,5666.08,5670.2
0.88,39,1.45,86,12.7,3.02,5.3,2.06,233255.3,5626.05,5633.7
0.88,57,1.45,126,4.8,1.58,2.07,2.03,33035.07,5710,5716.8
0.88,104,1.47,221,3.68,1.28,14.04,1.9,111647.04,5616.6,5621.16
0.88,84,1.49,170,2.36,0.25,4.02,1,203800.02,5683.67,5686.2
0.88,33,1.5,66,4.01,1.3,3.04,1.02,82109.04,5632.86,5636.03
0.88,51,1.5,101,4.8,4.3,2.07,4.4,12223.07,5631.03,5637.05
0.88,34,1.51,67,3.02,6.05,5.2,2.02,110358.2,5686.01,5689.09
0.88,103,1.53,194,3.4,3.8,40.01,1.33,150300.01,5706.28,5710.62
0.88,76,1.56,135,5.04,3.02,3.3,1.8,63002.3,5611.5,5616.06
0.88,37,1.57,65,8.5,1.6,2.05,3,11626.05,5637.08,5645.06
0.88,30,1.58,52,7.05,2.9,4.09,1.6,80712.09,5633.05,5639.06
0.88,70,1.59,119,2.56,0.65,19.04,0.7,165643.04,5619.55,5622.25
0.88,78,1.61,128,2.39,1.19,34.01,0.54,193202.01,5671.72,5674.47
0.88,26,1.67,39,6.88,1.64,6.01,1.2,205400.01,5594.35,5599.96
0.88,189,1.67,284,3.6,1.3,86.02,0.55,193243.02,5672,5675
0.88,26,1.7,37,4.02,0.96,1.05,2.78,4024.05,5586.4,5590.89
0.88,76,1.7,109,5.3,4.09,3,3.6,43407,5600.3,5607.8
0.88,28,1.72,39,3.89,0.29,3.06,1.27,80538.06,5681.8,5686.03
0.88,133,1.72,185,3.5,2.25,31.02,0.98,175404.02,5666.66,5670.34
0.88,28,1.78,36,5.47,4.8,2.04,2.59,13911.04,5644.6,5652.5
0.88,61,1.78,78,4.08,0.13,10.02,1.01,130400.02,5633.1,5637.36
0.88,95,1.81,117,3.09,1.02,3.2,1.05,75705.2,5632.09,5635.7
0.88,65,1.83,78,4.28,1.17,2.01,0.9,82940.01,5632.57,5636.4
0.88,28,1.85,33,2.6,1,2.2,1,223251.2,5684.04,5686.05
0.88,63,1.85,74,3.7,0.07,4.06,1.3,204617.06,5666.05,5670.27
0.88,28,1.88,32,6.5,0.64,9.02,1.08,202651.02,5634.34,5638.84
0.88,36,1.9,40,5.8,6.03,3.08,1.6,91925.08,5681.99,5687.3
0.88,63,1.9,70,5,0.8,6.2,1.1,131136.2,5634.06,5638.03
0.88,32,1.91,35,2.02,1,17.03,0.76,170407.03,5607.84,5611.15
0.88,34,1.92,37,5.33,3.25,12.01,1.83,132305.01,5510.55,5516.12
0.88,39,1.93,42,2.02,2.06,76.01,0.65,141543.01,5647.4,5649.87
0.88,33,1.97,34,5.48,4.9,2.05,2.6,13911.05,5644.7,5652.6
0.88,88,1.98,90,3.67,1.7,43.02,0.74,140430.02,5644.05,5647.4
0.88,51,2,51,1.23,1.38,23.01,1.23,191333.01,5617.27,5619.77
0.88,50,2.02,49,6.06,3.06,3.2,1.8,80209.2,5633.5,5639.06
0.88,26,2.08,24,3.02,1.7,1.09,0.9,104834.09,5590.08,5595.01
0.88,46,2.12,41,5.02,1.09,2.09,1.7,92202.09,5589.03,5594.6
0.88,48,2.17,41,5.04,1.2,2.2,1.9,92202.2,5589.05,5594.8
0.88,119,2.21,98,4.1,1.19,6.08,3,151012.08,5587.6,5591.02
0.88,27,2.23,22,3.02,3.14,91.03,1.85,133454.03,5516.38,5520.7
0.88,75,2.23,61,4.19,0.26,7.02,0.97,132055.02,5633.9,5637.19
0.88,25,2.25,20,3.79,2.6,1.03,1.9,52210.03,5598.9,5605.8
0.88,181,2.32,137,3.2,1.3,3.01,2.09,95348.01,5616.4,5620.5
0.88,36,2.38,26,5.04,2.8,79.04,1.25,133347.04,5696.7,5700.3
0.88,43,2.54,28,4.08,4.02,1.3,3.06,53627.3,5689.06,5694.03
0.88,85,2.57,54,5.7,2.04,4.1,2.06,113301.1,5617.7,5622
0.88,25,2.67,15,4.6,2.02,38.02,1.5,162200.02,5505.8,5512.54
0.88,69,2.68,41,9.5,3.4,2.03,2.14,54820.03,5597.64,5607.29
0.88,46,2.7,27,7.3,1.66,2.05,1.29,64557.05,5590.76,5596.03
0.88,41,2.78,23,7.8,2.02,2.1,3.03,14950.1,5668.01,5675.04
0.88,36,2.8,20,13.77,4,3.06,4.3,1202.06,5628.8,5636
0.88,37,2.85,20,6.01,3.02,3.07,2.29,3047.07,5613.88,5619.02
0.88,53,2.89,28,8.07,1.01,3.04,2,83458.04,5638.07,5643.17
0.88,146,2.95,75,4.7,3.3,50.04,2.27,131723.04,5509.7,5515.6
0.88,54,3,27,8.04,0.8,3.01,1.79,83458.01,5638.04,5643.14
0.88,85,3.02,42,3.5,1.06,10.02,1,183012.02,5623.67,5626.68
0.88,49,3.04,24,2.69,0.56,47.03,0.74,134111.03,5640.56,5644.08
0.88,31,3.07,15,4.68,2.97,55.01,1.3,161708.01,5506.75,5512.2
0.88,27,3.08,13,8.34,0.57,38.03,2.6,174814.03,5546.74,5552.28
0.88,54,3.08,26,2.59,3.27,18.01,0.69,155629.01,5607.23,5611.07
0.88,57,3.11,27,2.8,3.7,119.04,1.45,133258.04,5515.03,5520.2
0.88,42,3.47,17,3.67,2.35,81.01,2.64,135424.01,5649.85,5654.62
0.88,50,3.5,20,6.03,3.04,3.09,2.4,3047.09,5613.9,5619.04
0.88,46,3.56,18,4,0.15,49.02,1.3,144008.02,5633.09,5637.6
0.88,46,3.56,18,4.95,1.34,54.03,2.46,163049.03,5513.35,5518.77
0.88,29,3.64,11,9.4,3.09,3.3,3.8,115741.3,5516.1,5523.9
0.88,53,3.65,20,6.08,3.09,3.5,2.9,3047.5,5614.04,5619.09
0.88,38,3.71,14,3.49,2.9,61.03,1.2,145255.03,5702,5706.24
0.88,60,3.73,22,3.64,1.99,21.01,1.83,170854.01,5638.95,5644.03
0.88,25,3.78,9,12,5.01,2.03,2.5,92801.03,5503.5,5514.69
0.88,188,4.08,61,5.35,3.27,12.03,1.85,132305.03,5510.57,5516.14
0.88,88,4.26,27,4.17,3.01,4.04,1.6,124706.04,5621.25,5625.18
0.88,43,4.31,13,4.5,4.84,2.03,4.17,55315.03,5584.87,5593.3
0.88,90,4.33,27,6.79,2.9,93.02,1.2,133455.02,5697.01,5701.18
0.88,72,4.6,20,6.02,4.08,3.06,2.87,3525.06,5642.89,5650
0.88,62,4.88,16,3.64,4,95.03,0.68,141123.03,5661.9,5666.03
0.88,43,4.91,11,22.04,2.04,137.03,6.37,123040.03,5630.3,5644.86
0.88,146,5.06,36,4.08,1.94,51.03,0.9,194140.03,5673.87,5676.98
0.88,58,5.14,14,11.02,5.02,2.2,3.6,53511.2,5599,5608.9
0.88,46,5.18,11,4.36,1.5,5.04,1.3,202903.04,5499.4,5504.59
0.88,76,5.47,17,2.54,3.25,17.02,0.8,160016.02,5607.76,5611.27
0.89,31,1.26,119,4.5,1.55,2.04,2,33035.04,5709.7,5716.68
0.89,45,1.27,167,3.45,2.95,98.01,0.9,145601.01,5702.48,5705.3
0.89,32,1.34,93,5.07,4.04,2.5,3.1,43406.5,5600.07,5607.3
0.89,50,1.39,127,4,0.4,4.07,1.6,81946.07,5681.68,5686.9
0.89,35,1.41,85,3.6,2.55,14.01,0.72,113721.01,5636.01,5640.88
0.89,25,1.45,55,7.02,2.87,4.06,1.3,80712.06,5633.02,5639.03
0.89,28,1.47,59,7.06,1.2,2.02,3.3,14606.02,5588.01,5592.1
0.89,50,1.53,94,4.7,4.2,2.06,4.3,12223.06,5631.02,5637.04
0.89,100,1.58,171,4.14,1.03,7.03,1.02,81037.03,5632.6,5635.9
0.89,35,1.6,58,3.79,0.95,4.01,0.93,80756.01,5632,5635.85
0.89,136,1.64,213,4.17,1.06,7.06,1.05,81037.06,5632.9,5636.02
0.89,28,1.67,42,6.1,1.4,3.7,1.2,61049.7,5632.03,5636.2
0.89,38,1.75,51,7.3,1.8,2.1,4.01,22852.1,5588.5,5593.09
0.89,25,1.76,33,2.3,0.7,2.08,0.7,223251.08,5684.01,5686.02
0.89,68,1.76,90,5.06,2.04,5.1,2.05,112718.1,5618.01,5622.03
0.89,39,1.78,50,6.2,0.66,1.05,2.7,12454.05,5586.8,5591.7
0.89,43,1.78,55,3.98,3.73,7.02,1.8,70600.02,5674.9,5679.7
0.89,53,1.78,68,2.62,3.28,21.01,0.65,155524.01,5607.2,5611.2
0.89,47,1.8,59,7.09,6.05,4.01,2.09,82729.01,5680.4,5686.02
0.89,50,1.88,57,7.07,1.3,2.03,3.4,14606.03,5588.02,5592.2
0.89,51,1.93,55,7.03,5.9,3.5,2.03,82728.5,5680.07,5685.6
0.89,25,1.96,26,5.05,2.01,2.5,2.1,33035.5,5710.07,5717.05
0.89,67,1.99,68,3.87,2.13,20.02,1.36,173647.02,5611.29,5615.06
0.89,93,1.99,94,4.35,1.5,4.04,2.87,150135.04,5587.7,5591.6
0.89,58,2.04,56,8.09,1.2,2.3,1.8,11122.3,5712,5718.9
0.89,202,2.1,183,7.03,1.7,6.07,1.8,205400.07,5594.5,5600.02
0.89,40,2.11,36,6.05,6.01,6.1,4,105517.1,5521.01,5527.7
0.89,27,2.17,23,4.76,1.5,3.01,1.6,91400.01,5639.2,5644.75
0.89,49,2.22,40,2.5,1.65,60.04,1.07,140733.04,5690.25,5694.3
0.89,50,2.22,41,5.79,6.05,78.02,1.57,174807.02,5699.4,5704.15
0.89,71,2.37,52,5.05,1.3,3,2.07,91145,5589.07,5595.3
0.89,32,2.39,23,6.98,2.4,122.03,1.78,135439.03,5665.46,5670.77
0.89,79,2.41,56,3.8,1.07,17.03,0.97,182817.03,5623.7,5626.7
0.89,35,2.46,24,10.44,5.43,5.01,1.83,121107.01,5479.93,5486.99
0.89,79,2.46,54,3.33,3.55,9.02,0.95,132700.02,5624.24,5628.01
0.89,28,2.47,19,6.65,2.87,4.03,1.17,81658.03,5633.7,5639.24
0.89,28,2.47,19,6.85,1.29,93.02,1.6,143756.02,5693.67,5699.24
0.89,56,2.81,31,5.25,1.5,4.01,1.7,113301.01,5617.16,5621.73
0.89,50,2.92,26,5.06,2.02,2.6,2.2,33035.6,5710.08,5717.06
0.89,28,3,14,8.03,9.1,7.9,7.07,64900.9,5693.06,5700.5
0.89,60,3.22,27,15.01,3.39,9.07,3.9,22.07,5627.6,5635.6
0.89,116,3.27,51,4,1.09,17.05,0.99,182817.05,5623.9,5626.9
0.89,35,3.33,15,4.35,3.3,116.02,1.58,133243.02,5696.5,5700.03
0.89,27,3.45,11,2.72,0.32,21.01,1.59,162211.01,5559.04,5564.3
0.89,64,3.46,26,6.01,0.5,1.04,2.68,20847.04,5587.16,5591.57
0.89,90,3.5,36,3.01,1.6,1.08,0.8,104834.08,5590.07,5595
0.89,33,3.54,13,5.69,0.48,53.05,1.18,135840.05,5534.7,5540.56
0.89,26,3.6,10,6.66,2.56,63.05,1.9,173021.05,5522,5526.6
0.89,32,3.91,11,4.01,3.6,2.08,3.02,21644.08,5687.8,5693
0.89,38,3.92,13,4.59,1.99,4.03,0.9,203002.03,5496.8,5501.36
0.89,33,4,11,5.27,0.5,48.04,0.95,174859.04,5695.8,5700.7
0.89,28,4.11,9,4.6,5.1,3,4.9,53152,5585.8,5593.8
0.89,76,4.17,24,5.16,2.15,5.01,1.49,203350.01,5682.49,5686.78
0.89,35,4.18,11,9.49,2.6,3.08,3,12302.08,5603,5610.09
0.89,52,4.47,15,9.09,3.05,3.08,3.4,115741.08,5516.06,5523.5
0.89,186,4.51,53,2.02,0.25,30.03,1.02,201342.03,5683.9,5686.24
0.89,64,4.56,18,6,5.03,4.09,3,113940.09,5507.01,5515.5
0.89,29,4.62,8,8.02,6.29,8.08,3.3,120208.08,5658.05,5665.2
0.89,52,4.71,14,7.07,1,4.06,1.05,81043.06,5612.04,5617.9
0.89,153,4.73,41,2.53,0.15,27.01,0.88,201128.01,5683.86,5686.32
0.89,98,5.26,23,13.03,3.06,2.1,3.02,234400.1,5627,5634.01
0.89,73,5.87,15,5.02,2.9,1.08,2.6,45100.08,5612.9,5617
0.89,91,8,13,12,0.08,9.01,3.25,203454.01,5596.33,5604.09
0.9,35,1.25,140,1.8,2.29,24.01,0.85,180532.01,5668.17,5671.52
0.9,31,1.26,121,4.36,1.6,4.05,2.88,150135.05,5587.8,5591.7
0.9,36,1.26,136,4.1,0.15,10.04,1.03,130400.04,5633.3,5637.38
0.9,43,1.26,168,3.23,1.18,11.01,1.6,111449.01,5616.19,5621.1
0.9,69,1.33,207,4.8,2.99,50.04,1.49,174408.04,5613.17,5617.97
0.9,29,1.34,86,12.4,2.9,5.09,2.03,233255.09,5626.02,5633.4
0.9,35,1.34,104,5.57,5.8,3.03,1.46,91925.03,5681.94,5687.25
0.9,63,1.35,182,4.4,3.18,50.01,2.24,131723.01,5509.67,5515.39
0.9,48,1.4,121,3.3,2.13,34.01,0.68,141221.01,5646.93,5650.01
0.9,70,1.44,159,4.01,1.07,3.2,1.02,111659.2,5681.09,5685.05
0.9,90,1.44,205,3.26,1.3,11.04,1.9,111449.04,5616.4,5621.4
0.9,25,1.46,54,8.88,0.98,4.01,1.86,84410.01,5638.32,5643.67
0.9,32,1.48,67,2.16,1.38,12.04,1.09,191009.04,5616.79,5619.6
0.9,26,1.53,49,4.8,3.7,2.04,3,52211.04,5600,5606.9
0.9,31,1.57,54,4.6,3.5,2.02,2.8,52211.02,5599.8,5606.7
0.9,64,1.6,106,10.9,4.9,2.08,3.3,53511.08,5598.7,5608.6
0.9,29,1.71,41,7.01,0.7,7.05,1.3,203331.05,5634.76,5640
0.9,62,1.75,83,9.8,3.7,2.06,2.17,54820.06,5597.67,5607.5
0.9,71,1.75,95,3.6,0.58,3.03,1.4,92623.03,5615.07,5619.57
0.9,31,1.76,41,4.19,2.2,14.03,1.7,120847.03,5618.87,5623.16
0.9,61,1.78,78,7.3,3.74,6.01,1.86,121459.01,5639.6,5644.1
0.9,39,1.8,49,9.03,5.1,2.1,4.01,45848.1,5648.02,5655.07
0.9,74,1.81,91,10.02,4.01,2.1,2.3,54820.1,5597.8,5607.9
0.9,31,1.82,38,5.08,2.09,3.6,2.1,91400.6,5640.06,5645.07
0.9,84,1.84,100,3.05,3.08,2.1,1.7,85307.1,5634.5,5640.07
0.9,63,1.9,70,1.47,1.38,16.01,1.17,191243.01,5617.13,5619.58
0.9,40,1.93,43,2.9,1.4,1.06,0.78,104834.06,5590.05,5594.8
0.9,179,1.93,192,2.28,2.3,15.03,0.99,180159.03,5668,5671.01
0.9,25,2,25,9.28,0.53,4.01,3.72,103347.01,5681.78,5689.28
0.9,28,2,28,6.01,0.17,6.04,1.25,204407.04,5635.96,5639.98
0.9,35,2,35,3.84,0.34,7.01,0.92,132733.01,5634.09,5637.3
0.9,62,2.03,60,4.7,1.4,5.08,1.06,81444.08,5633.02,5636.06
0.9,86,2.05,82,7.5,3.76,6.03,1.88,121459.03,5639.8,5644.3
0.9,90,2.1,82,7.7,3.78,6.05,1.9,121459.05,5640,5644.5
0.9,109,2.16,94,3.93,2.17,55.02,1.27,184959.02,5670.93,5673.74
0.9,38,2.27,30,6.8,1.03,1.6,3.06,22851.6,5588,5592.5
0.9,122,2.31,93,3.4,2.3,32.05,0.98,175523.05,5667.3,5670.6
0.9,33,2.32,25,13.76,3.9,3.05,4.2,1202.05,5628.7,5635.9
0.9,59,2.34,44,4.2,2.3,14.04,1.8,120847.04,5618.88,5623.17
0.9,27,2.35,20,14.5,3.6,4.02,3.87,523.02,5627.88,5635.4
0.9,57,2.39,41,9.03,2.02,2.3,2.03,14236.3,5712.01,5718.06
0.9,53,2.43,37,3.6,1.43,76.02,1.14,140542.02,5689.9,5693.36
0.9,30,2.5,20,4,3.5,10.02,1.17,131022.02,5623.4,5626.89
0.9,84,2.5,56,2.14,1.36,12.02,1.07,191009.02,5616.77,5619.58
0.9,144,2.52,95,3.07,0.06,4.06,1.5,205500.06,5666.09,5670.3
0.9,63,2.54,41,9.06,2.05,2.6,2.06,14236.6,5712.04,5718.09
0.9,278,2.54,180,3.44,1.55,37.02,0.84,193724.02,5672.9,5675.75
0.9,54,2.69,32,5.07,2.03,2.7,2.3,33035.7,5710.09,5717.07
0.9,35,2.75,20,4.8,3.01,8.08,1.9,124223.08,5621.07,5625.09
0.9,40,3,20,5.9,3.47,116.04,0.8,141020.04,5661.05,5664.59
0.9,150,3.11,71,4.9,1.59,2.08,2.04,33035.08,5710.01,5716.9
0.9,51,3.12,24,4.73,2.95,88.01,1.4,140431.01,5657.23,5661.46
0.9,30,3.31,13,12.06,1,3.09,3.8,43805.09,5478.01,5487.06
0.9,118,3.36,50,6.06,5.08,3.01,5.1,10614.01,5632.03,5637.1
0.9,156,3.48,63,7.02,1.69,6.06,1.7,205400.06,5594.4,5600.01
0.9,61,3.77,22,7.1,2.1,4,2.09,63401,5591.4,5596.2
0.9,31,4.1,10,5.46,4.3,106.02,2.06,153103.02,5579.07,5583.77
0.9,34,4.4,10,4.79,0.8,18.07,1.9,201844.07,5369,5375.04
0.9,35,4.5,10,6.14,4.54,2.01,2.01,112651.01,5506.64,5515.48
0.9,83,4.77,22,6.15,3.66,40.04,1.37,161501.04,5507.8,5512.9
0.9,46,4.83,12,5.07,1.01,3.7,2.3,220918.7,5637.05,5643.08
